"X" 	"Y"
0 	2100
100000 	2130
197983.598439825 	2180
296421.78101870802 	2205
398107.17055349698 	2205
494745.69336460601 	2179.5999999999999
605372.19801090995 	2154.4000000000001
800517.41909460397 	2080.5
994839.01535801101 	1963
1144002.48094462 	1873.8
1275316.49682336 	1768
1399804.59801395 	1629.7
2000431.08965302 	1011.7
2948919.5275931899 	503.5
3780315.8735091998 	301.80000000000001
6022478.8139428804 	115
9157939.1348360796 	50.299999999999997
12491920.5522225 	31
